"Cell line","TCGA classification",Tissue,"Tissue sub-type",IC50,AUC
NCI-H2030,LUAD,lung,lung_NSCLC_adenocarcinoma,3.404998,0.859721
TGW,NB,nervous_system,neuroblastoma,3.424039,0.928502
COR-L23,UNCLASSIFIED,lung,lung_NSCLC_large_cell,3.431021,0.900272
HCC70,BRCA,breast,breast,3.443522,0.927556
MHH-NB-11,NB,nervous_system,neuroblastoma,3.464525,0.920204
NALM-6,UNCLASSIFIED,blood,B_cell_leukemia,3.537555,0.943823
22RV1,PRAD,urogenital_system,prostate,3.540933,0.886220
PA-TU-8902,PAAD,pancreas,pancreas,3.586713,0.868644
5637,BLCA,urogenital_system,bladder,3.589491,0.911581
TE-10,ESCA,aero_digestive_tract,oesophagus,3.610192,0.905874
FLO-1,ESCA,aero_digestive_tract,oesophagus,3.627265,0.906779
RPMI-8226,MM,blood,myeloma,3.639920,0.950906
Calu-3,LUAD,lung,lung_NSCLC_adenocarcinoma,3.650224,0.881526
OVCA420,OV,urogenital_system,ovary,3.659352,0.895518
SCC-15,HNSC,aero_digestive_tract,head_and_neck,3.719295,0.908834
RCC-JF,KIRC,kidney,kidney,3.752569,0.895458
MOLP-8,MM,blood,myeloma,3.778627,0.946003
SU-DHL-5,DLBC,blood,B_cell_lymphoma,3.814659,0.980083
A172,GBM,nervous_system,glioma,3.840780,0.914782
BICR31,HNSC,aero_digestive_tract,head_and_neck,3.851498,0.926846
MDA-MB-468,BRCA,breast,breast,3.891242,0.919108
CAKI-1,KIRC,kidney,kidney,3.892354,0.846048
IM-95,STAD,digestive_system,stomach,3.912198,0.922509
KP-4,PAAD,pancreas,pancreas,3.922513,0.940389
NCI-H211,SCLC,lung,lung_small_cell_carcinoma,3.932676,0.943838
SW1990,PAAD,pancreas,pancreas,3.942605,0.909341
DBTRG-05MG,GBM,nervous_system,glioma,3.956531,0.853845
SK-MEL-31,SKCM,skin,melanoma,3.980460,0.873350
U251,GBM,nervous_system,glioma,3.990552,0.914920
HAL-01,ALL,blood,lymphoblastic_leukemia,4.006922,0.953412
HT-115,COREAD,digestive_system,large_intestine,4.018738,0.934470
DEL,UNCLASSIFIED,blood,lymphoid_neoplasm_other,4.047892,0.963095
CFPAC-1,PAAD,pancreas,pancreas,4.054410,0.894440
HT-3,CESC,urogenital_system,cervix,4.062007,0.933975
SW684,UNCLASSIFIED,soft_tissue,fibrosarcoma,4.068333,0.880500
LC4-1,ALL,blood,lymphoblastic_leukemia,4.082363,0.955466
NCI-H2227,SCLC,lung,lung_small_cell_carcinoma,4.086307,0.899652
MY-M12,ALL,blood,leukemia,4.091370,0.950211
ESS-1,UNCLASSIFIED,urogenital_system,endometrium,4.094892,0.943420
Hs-578-T,BRCA,breast,breast,4.152904,0.914025
RCC-AB,KIRC,kidney,kidney,4.225669,0.869919
KARPAS-299,UNCLASSIFIED,blood,anaplastic_large_cell_lymphoma,4.247844,0.949049
OSC-19,HNSC,aero_digestive_tract,head_and_neck,4.268436,0.907391
SR,UNCLASSIFIED,blood,lymphoid_neoplasm_other,4.276340,0.967649
ARH-77,MM,blood,myeloma,4.292400,0.949505
NCI-H1755,LUAD,lung,lung_NSCLC_adenocarcinoma,4.300258,0.907917
MHH-CALL-2,UNCLASSIFIED,blood,B_cell_leukemia,4.371368,0.954824
MKN28,STAD,digestive_system,stomach,4.405682,0.907920
KELLY,NB,nervous_system,neuroblastoma,4.411357,0.957450
MM1S,MM,blood,myeloma,4.431657,0.966943
SKN-3,HNSC,aero_digestive_tract,head_and_neck,4.437306,0.924365
LK-2,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.451691,0.919900
LXF-289,LUAD,lung,lung_NSCLC_adenocarcinoma,4.464491,0.935056
NU-DUL-1,DLBC,blood,B_cell_lymphoma,4.521814,0.952050
LN-229,GBM,nervous_system,glioma,4.529846,0.919664
TOV-21G,OV,urogenital_system,ovary,4.530733,0.907875
A253,UNCLASSIFIED,aero_digestive_tract,head_and_neck,4.547498,0.944493
NCI-H2023,LUAD,lung,lung_NSCLC_adenocarcinoma,4.626978,0.906498
PEO1,OV,urogenital_system,ovary,4.651352,0.895802
H-EMC-SS,UNCLASSIFIED,bone,chondrosarcoma,4.651796,0.889379
HuP-T4,PAAD,pancreas,pancreas,4.678312,0.926776
SNU-283,-,-,-,4.727267,0.913988
RMG-I,UNCLASSIFIED,urogenital_system,ovary,4.751173,0.847888
MG-63,UNCLASSIFIED,bone,osteosarcoma,4.752262,0.923939
DND-41,ALL,blood,T_cell_leukemia,4.782745,0.972526
NCI-H650,LUAD,lung,lung_NSCLC_adenocarcinoma,4.785848,0.941637
Becker,GBM,nervous_system,glioma,4.797036,0.923395
PCI-6A,HNSC,aero_digestive_tract,head_and_neck,4.819699,0.918001
NCI-H1688,SCLC,lung,lung_small_cell_carcinoma,4.844847,0.953984
STS-0421,UNCLASSIFIED,soft_tissue,soft_tissue_other,4.872332,0.913902
CTV-1,LAML,blood,acute_myeloid_leukaemia,4.903840,0.973577
SBC-3,SCLC,lung,lung_small_cell_carcinoma,4.915583,0.933759
NCI-H513,MESO,lung,mesothelioma,4.943415,0.893123
RT4,BLCA,urogenital_system,bladder,5.020705,0.938397
SU-DHL-16,DLBC,blood,B_cell_lymphoma,5.048501,0.974231
Hs-445,UNCLASSIFIED,blood,Hodgkin_lymphoma,5.079417,0.951443
UWB1.289,OV,urogenital_system,ovary,5.097788,0.891673
Caov-3,OV,urogenital_system,ovary,5.139222,0.902557
OVCAR-4,OV,urogenital_system,ovary,5.142601,0.924752
FU97,STAD,digestive_system,stomach,5.199498,0.908759
TMK-1,STAD,digestive_system,stomach,5.211607,0.912740
KATOIII,STAD,digestive_system,stomach,5.231686,0.889516
SNU-398,LIHC,digestive_system,liver,5.237923,0.929713
OMC-1,CESC,urogenital_system,cervix,5.264053,0.903765
D-502MG,LGG,nervous_system,glioma,5.273253,0.867489
NK-92MI,UNCLASSIFIED,blood,lymphoid_neoplasm_other,5.274840,0.975213
CAS-1,GBM,nervous_system,glioma,5.328394,0.904062
LB1047-RCC,KIRC,kidney,kidney,5.342323,0.889211
BB65-RCC,KIRC,kidney,kidney,5.346301,0.922426
LC-2-ad,LUAD,lung,lung_NSCLC_adenocarcinoma,5.348496,0.930754
SW962,UNCLASSIFIED,urogenital_system,urogenital_system_other,5.371866,0.906661
HARA,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,5.390616,0.935105
OV-17R,OV,urogenital_system,ovary,5.417761,0.908921
OE33,ESCA,aero_digestive_tract,oesophagus,5.452048,0.912538
HO-1-u-1,HNSC,aero_digestive_tract,head_and_neck,5.519414,0.935231
PF-382,ALL,blood,lymphoblastic_T_cell_leukaemia,5.531439,0.956735
H4,LGG,nervous_system,glioma,5.560409,0.950612
JJN-3,MM,blood,haematopoietic_neoplasm_other,5.583394,0.971819
TK10,KIRC,kidney,kidney,5.647391,0.851849
SIG-M5,LAML,blood,acute_myeloid_leukaemia,5.665947,0.984183
SCC-3,DLBC,blood,B_cell_lymphoma,5.682310,0.974149
G-402,UNCLASSIFIED,soft_tissue,soft_tissue_other,5.696090,0.927151
OVISE,OV,urogenital_system,ovary,5.711402,0.923344
NCI-H2591,MESO,lung,mesothelioma,5.721449,0.900815
TE-12,ESCA,aero_digestive_tract,oesophagus,5.752169,0.909464
HSC-2,HNSC,aero_digestive_tract,head_and_neck,5.768623,0.950369
D-263MG,GBM,nervous_system,glioma,5.831288,0.932508
PA-1,UNCLASSIFIED,urogenital_system,ovary,5.902200,0.946956
SNU-1040,COREAD,digestive_system,large_intestine,5.909638,0.979180
SW1710,BLCA,urogenital_system,bladder,5.931535,0.923691
D-283MED,MB,nervous_system,medulloblastoma,5.958370,0.959932
A388,UNCLASSIFIED,skin,skin_other,5.982262,0.906647
D-392MG,GBM,nervous_system,glioma,5.997857,0.920359
ALL-PO,ALL,blood,lymphoblastic_leukemia,6.006735,0.973427
CGTH-W-1,THCA,thyroid,thyroid,6.044479,0.933557
SF126,GBM,nervous_system,glioma,6.044717,0.930985
CAL-51,BRCA,breast,breast,6.083357,0.936917
SNU-387,LIHC,digestive_system,liver,6.094009,0.913823
LOUCY,ALL,blood,lymphoblastic_T_cell_leukaemia,6.159778,0.962667
MPP-89,MESO,lung,mesothelioma,6.174405,0.934324
JHOS-2,OV,urogenital_system,ovary,6.190731,0.909966
Ca-Ski,CESC,urogenital_system,cervix,6.195782,0.938058
BL-41,UNCLASSIFIED,blood,Burkitt_lymphoma,6.198474,0.993379
A498,KIRC,kidney,kidney,6.265247,0.920913
MLMA,UNCLASSIFIED,blood,hairy_cell_leukaemia,6.265771,0.959062
A704,KIRC,kidney,kidney,6.269109,0.935982
TGBC24TKB,UNCLASSIFIED,digestive_system,biliary_tract,6.281620,0.923287
KE-37,ALL,blood,lymphoblastic_leukemia,6.319017,0.980661
SUP-M2,UNCLASSIFIED,blood,anaplastic_large_cell_lymphoma,6.322361,0.989532
RCC-FG2,KIRC,kidney,kidney,6.367804,0.916045
COR-L32,SCLC,lung,lung_small_cell_carcinoma,6.393149,0.949951
T-T,ESCA,aero_digestive_tract,oesophagus,6.417060,0.952104
D-247MG,GBM,nervous_system,glioma,6.423486,0.895578
TC-71,UNCLASSIFIED,bone,ewings_sarcoma,6.423944,0.964504
SK-HEP-1,LIHC,digestive_system,liver,6.565620,0.947153
SUP-HD1,UNCLASSIFIED,blood,Hodgkin_lymphoma,6.572160,0.935120
BICR22,HNSC,aero_digestive_tract,head_and_neck,6.581464,0.952518
KYSE-270,ESCA,aero_digestive_tract,oesophagus,6.636536,0.947723
CS1,UNCLASSIFIED,bone,bone_other,6.734994,0.922625
TUR,DLBC,blood,B_cell_lymphoma,6.743855,0.980696
SNU-449,LIHC,digestive_system,liver,6.785142,0.894081
NCI-H446,SCLC,lung,lung_small_cell_carcinoma,6.810364,0.953052
SHP-77,SCLC,lung,lung_small_cell_carcinoma,6.963597,0.962556
SU-DHL-6,DLBC,blood,B_cell_lymphoma,6.979439,0.984220
ALL-SIL,ALL,blood,T_cell_leukemia,6.980516,0.975126
KYSE-50,ESCA,aero_digestive_tract,oesophagus,7.050035,0.953529
YT,ALL,blood,lymphoid_neoplasm_other,7.101108,0.972192
YKG-1,GBM,nervous_system,glioma,7.145378,0.922660
NCI-H2228,LUAD,lung,lung_NSCLC_adenocarcinoma,7.165650,0.910583
NTERA-2-cl-D1,UNCLASSIFIED,urogenital_system,testis,7.228041,0.944718
SNU-81,COREAD,digestive_system,large_intestine,7.235454,0.963551
OC-314,OV,urogenital_system,ovary,7.272096,0.960827
HCC1569,BRCA,breast,breast,7.429259,0.946599
SU-DHL-10,DLBC,blood,B_cell_lymphoma,7.478163,0.987708
OVCAR-8,OV,urogenital_system,ovary,7.491836,0.965013
GI-1,LGG,nervous_system,glioma,7.579047,0.964516
KINGS-1,LGG,nervous_system,glioma,7.595415,0.899334
RH-18,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,7.629650,0.936096
TOV-112D,OV,urogenital_system,ovary,7.774999,0.961187
NCI-H2810,MESO,lung,mesothelioma,7.850996,0.947794
QIMR-WIL,LAML,blood,acute_myeloid_leukaemia,7.855493,0.975267
SNU-16,STAD,digestive_system,stomach,7.935765,0.975022
CHSA8926,UNCLASSIFIED,bone,chondrosarcoma,7.986495,0.940474
DOHH-2,DLBC,blood,B_cell_lymphoma,7.988410,0.998904
NCI-H290,MESO,lung,mesothelioma,8.098411,0.937789
NCI-H1341,SCLC,lung,lung_small_cell_carcinoma,8.099975,0.957879
A204,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,8.165910,0.929427
BE-13,ALL,blood,lymphoblastic_leukemia,8.176267,0.963195
SCC-25,HNSC,aero_digestive_tract,head_and_neck,8.231855,0.946613
HCE-4,ESCA,aero_digestive_tract,oesophagus,8.258776,0.955283
SNU-423,LIHC,digestive_system,liver,8.282744,0.935653
A673,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,8.304122,0.961907
HSC-4,HNSC,aero_digestive_tract,head_and_neck,8.340507,0.955260
MOLT-16,ALL,blood,lymphoblastic_T_cell_leukaemia,8.380168,0.993781
NCI-H2803,MESO,lung,mesothelioma,8.400434,0.946439
LC-1-sq,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,8.444603,0.944737
NCCIT,-,urogenital_system,testis,8.468742,0.958804
EFO-27,UNCLASSIFIED,urogenital_system,ovary,8.483782,0.929880
ME-180,CESC,urogenital_system,cervix,8.544184,0.948684
HCC1954,BRCA,breast,breast,8.557988,0.962363
JHH-7,LIHC,digestive_system,liver,8.602640,0.930809
Mo-T,UNCLASSIFIED,blood,hairy_cell_leukaemia,8.629234,0.949539
PWR-1E,PRAD,urogenital_system,prostate,8.632838,0.961263
CAL-72,UNCLASSIFIED,bone,osteosarcoma,8.821618,0.942579
SK-MM-2,MM,blood,myeloma,8.849882,0.951665
BC-1,DLBC,blood,B_cell_lymphoma,8.853771,0.980394
NCI-H1781,LUAD,lung,lung_NSCLC_adenocarcinoma,8.867883,0.941008
ML-1,THCA,thyroid,thyroid,9.002887,0.890660
Ramos-2G6-4C10,UNCLASSIFIED,blood,Burkitt_lymphoma,9.031094,0.991506
SNG-M,UCEC,urogenital_system,endometrium,9.057886,0.963634
KYSE-140,ESCA,aero_digestive_tract,oesophagus,9.097895,0.955384
LB996-RCC,KIRC,kidney,kidney,9.227338,0.936951
TE-6,ESCA,aero_digestive_tract,oesophagus,9.231443,0.936241
NCI-H2171,SCLC,lung,lung_small_cell_carcinoma,9.235090,0.982810
NCI-H1155,UNCLASSIFIED,lung,lung_NSCLC_large_cell,9.274430,0.966138
NCI-H647,UNCLASSIFIED,lung,lung_NSCLC_not_specified,9.278814,0.926923
KP-3,UNCLASSIFIED,pancreas,pancreas,9.350782,0.958811
HeLa,CESC,urogenital_system,cervix,9.384897,0.975845
P32-ISH,UNCLASSIFIED,blood,Burkitt_lymphoma,9.464886,0.994714
LNZTA3WT4,GBM,nervous_system,glioma,9.582745,0.954198
RPMI-8866,LCML,blood,chronic_myeloid_leukaemia,9.707660,0.978312
647-V,BLCA,urogenital_system,bladder,9.762860,0.965860
UM-UC-3,BLCA,urogenital_system,bladder,9.870719,0.956432
NCI-H1963,SCLC,lung,lung_small_cell_carcinoma,9.875422,0.966257
MDA-MB-415,BRCA,breast,breast,9.881387,0.969331
SK-N-SH,NB,nervous_system,neuroblastoma,9.887116,0.949552
SKG-IIIa,CESC,urogenital_system,cervix,9.929749,0.927887
U-118-MG,GBM,nervous_system,glioma,9.993019,0.931676
IST-MES1,MESO,lung,mesothelioma,10.010763,0.939154
786-0,KIRC,kidney,kidney,10.102823,0.953519
LOU-NH91,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,10.113930,0.944556
NCI-H2818,MESO,lung,mesothelioma,10.117616,0.944444
IMR-5,NB,nervous_system,neuroblastoma,10.158570,0.985066
GOTO,NB,nervous_system,neuroblastoma,10.178248,0.958225
VAL,DLBC,blood,B_cell_lymphoma,10.183768,0.968046
NCI-H1693,LUAD,lung,lung_NSCLC_adenocarcinoma,10.191666,0.903263
OACM5-1,ESCA,aero_digestive_tract,oesophagus,10.202224,0.944217
NCI-H510A,SCLC,lung,lung_small_cell_carcinoma,10.298545,0.969202
MKN7,STAD,digestive_system,stomach,10.355604,0.929342
MDA-MB-453,BRCA,breast,breast,10.387414,0.956381
OSC-20,HNSC,aero_digestive_tract,head_and_neck,10.392830,0.942673
Hs-683,LGG,nervous_system,glioma,10.436206,0.952880
CHL-1,SKCM,skin,melanoma,10.593367,0.956336
IA-LM,UNCLASSIFIED,lung,lung_NSCLC_large_cell,10.681713,0.954847
SBC-5,SCLC,lung,lung_small_cell_carcinoma,10.941513,0.974597
Daudi,UNCLASSIFIED,blood,Burkitt_lymphoma,10.954559,0.982992
RCC-ER,KIRC,kidney,kidney,11.133598,0.950626
KYSE-410,ESCA,aero_digestive_tract,oesophagus,11.264802,0.920977
KYSE-450,ESCA,aero_digestive_tract,oesophagus,11.306387,0.951495
CCRF-CEM,ALL,blood,lymphoblastic_leukemia,11.339000,0.991850
TT,THCA,thyroid,thyroid,11.456287,0.899649
BFTC-909,KIRC,kidney,kidney,11.507412,0.965974
MC116,DLBC,blood,B_cell_lymphoma,11.516582,0.993070
CaR-1,COREAD,digestive_system,large_intestine,11.669676,0.958477
MRK-nu-1,BRCA,breast,breast,11.776084,0.982903
SK-OV-3,OV,urogenital_system,ovary,11.866183,0.922165
FTC-133,THCA,thyroid,thyroid,11.903705,0.957780
RCC-MF,KIRC,kidney,kidney,11.915490,0.953103
KURAMOCHI,UNCLASSIFIED,urogenital_system,ovary,12.019954,0.936770
NCI-H1876,SCLC,lung,lung_small_cell_carcinoma,12.048104,0.969303
WSU-NHL,UNCLASSIFIED,blood,lymphoid_neoplasm_other,12.269538,0.979610
SN12C,KIRC,kidney,kidney,12.401717,0.956872
DMS-53,SCLC,lung,lung_small_cell_carcinoma,12.432563,0.961568
RERF-LC-KJ,LUAD,lung,lung_NSCLC_adenocarcinoma,12.463691,0.964249
LN-18,GBM,nervous_system,glioma,12.525026,0.965154
ATN-1,ALL,blood,lymphoblastic_T_cell_leukaemia,12.563923,0.987866
NB6,NB,nervous_system,neuroblastoma,12.581521,0.953703
HCC1187,BRCA,breast,breast,12.600873,0.972208
HCC1937,BRCA,breast,breast,12.748407,0.946823
NAMALWA,UNCLASSIFIED,blood,Burkitt_lymphoma,12.785841,0.986061
NCI-H2196,SCLC,lung,lung_small_cell_carcinoma,12.805690,0.941967
LB831-BLC,BLCA,urogenital_system,bladder,12.824403,0.960388
PCI-30,HNSC,aero_digestive_tract,head_and_neck,12.899981,0.939898
OAW-42,OV,urogenital_system,ovary,13.157530,0.951210
KMRC-1,KIRC,kidney,kidney,13.202012,0.953284
NB12,NB,nervous_system,neuroblastoma,13.235417,0.959094
RH-41,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,13.249103,0.980999
REH,UNCLASSIFIED,blood,B_cell_leukemia,13.306442,0.986260
KMS-11,MM,blood,myeloma,13.314859,0.969757
COLO-824,BRCA,breast,breast,13.401038,0.962723
BALL-1,UNCLASSIFIED,blood,B_cell_leukemia,13.416906,0.991464
HCC-78,LUAD,lung,lung_NSCLC_adenocarcinoma,13.421729,0.948582
SK-N-DZ,NB,nervous_system,neuroblastoma,13.475066,0.975801
COR-L311,SCLC,lung,lung_small_cell_carcinoma,13.481302,0.977908
GA-10,UNCLASSIFIED,blood,Burkitt_lymphoma,13.489450,0.978789
SW156,KIRC,kidney,kidney,13.590963,0.938354
SK-MG-1,GBM,nervous_system,glioma,13.596633,0.956340
MKN1,UNCLASSIFIED,digestive_system,stomach,13.613329,0.944247
NCI-H1435,LUAD,lung,lung_NSCLC_adenocarcinoma,13.676676,0.985281
NCI-H526,SCLC,lung,lung_small_cell_carcinoma,13.785834,0.982842
SK-PN-DW,UNCLASSIFIED,bone,ewings_sarcoma,13.886560,0.976554
EW-7,UNCLASSIFIED,bone,ewings_sarcoma,13.930547,0.978496
SJRH30,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,14.014770,0.981973
KARPAS-1106P,DLBC,blood,B_cell_lymphoma,14.057752,0.984988
SW872,UNCLASSIFIED,soft_tissue,soft_tissue_other,14.120466,0.954088
KYSE-180,ESCA,aero_digestive_tract,oesophagus,14.151629,0.980255
NCI-H1048,SCLC,lung,lung_small_cell_carcinoma,14.152193,0.972536
NCI-H2452,MESO,lung,mesothelioma,14.193372,0.937283
OCUB-M,BRCA,breast,breast,14.242117,0.977953
ES7,UNCLASSIFIED,bone,ewings_sarcoma,14.259457,0.975104
639-V,BLCA,urogenital_system,bladder,14.624536,0.973642
8-MG-BA,GBM,nervous_system,glioma,14.637974,0.978095
EFO-21,OV,urogenital_system,ovary,14.715823,0.899071
MOLT-4,ALL,blood,lymphoblastic_leukemia,14.776197,0.991098
NCI-H596,UNCLASSIFIED,lung,lung_NSCLC_adenocarcinoma,14.803341,0.954680
TGBC1TKB,UNCLASSIFIED,digestive_system,biliary_tract,14.925190,0.944342
MS751,CESC,urogenital_system,cervix,14.967150,0.979620
HOS,UNCLASSIFIED,bone,osteosarcoma,14.972241,0.979042
EJM,MM,blood,lymphoid_neoplasm_other,14.979998,0.984776
MFE-319,UCEC,urogenital_system,endometrium,15.086905,0.967797
YH-13,GBM,nervous_system,glioma,15.240319,0.959952
HLE,LIHC,digestive_system,liver,15.397356,0.968839
SKN,UNCLASSIFIED,urogenital_system,uterus,15.464147,0.949982
42-MG-BA,GBM,nervous_system,glioma,15.563391,0.970160
KARPAS-45,ALL,blood,lymphoblastic_leukemia,15.625904,0.991053
NCI-H841,SCLC,lung,lung_small_cell_carcinoma,15.647926,0.964375
NCI-H2052,MESO,lung,mesothelioma,15.667405,0.953950
AN3-CA,UCEC,urogenital_system,endometrium,15.799692,0.974592
NCI-H209,SCLC,lung,lung_small_cell_carcinoma,15.800063,0.980508
RS4-11,ALL,blood,leukemia,15.890992,0.991213
COR-L88,SCLC,lung,lung_small_cell_carcinoma,15.946458,0.968987
NOS-1,UNCLASSIFIED,bone,osteosarcoma,16.112525,0.976853
NCI-H2085,LUAD,lung,lung_NSCLC_adenocarcinoma,16.120490,0.956293
OVTOKO,OV,urogenital_system,ovary,16.141781,0.948265
SK-GT-2,STAD,digestive_system,stomach,16.210413,0.969581
NCI-H1694,SCLC,lung,lung_small_cell_carcinoma,16.308305,0.978465
Jurkat,ALL,blood,T_cell_leukemia,16.419167,0.989698
OS-RC-2,KIRC,kidney,kidney,16.473969,0.953615
COLO-320-HSR,COREAD,digestive_system,large_intestine,16.853192,0.983901
EW-16,UNCLASSIFIED,bone,ewings_sarcoma,16.880495,0.964738
KYM-1,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,16.906994,0.980058
Daoy,MB,nervous_system,medulloblastoma,16.965896,0.978178
DG-75,UNCLASSIFIED,blood,Burkitt_lymphoma,16.973636,0.978642
DOV13,OV,urogenital_system,ovary,17.054054,0.978359
MFM-223,BRCA,breast,breast,17.058235,0.938893
D-566MG,GBM,nervous_system,glioma,17.101328,0.978331
BC-3,DLBC,blood,B_cell_lymphoma,17.129462,0.995243
TE-5,ESCA,aero_digestive_tract,oesophagus,17.331919,0.961326
DB,DLBC,blood,B_cell_lymphoma,17.369710,0.975973
NCI-H82,SCLC,lung,lung_small_cell_carcinoma,17.465036,0.984827
NCI-H1838,LUAD,lung,lung_NSCLC_adenocarcinoma,17.593191,0.937688
DMS-273,SCLC,lung,lung_small_cell_carcinoma,17.680771,0.972781
huH-1,LIHC,digestive_system,liver,17.807157,0.952845
ES8,UNCLASSIFIED,bone,ewings_sarcoma,17.981921,0.988522
HA7-RCC,KIRC,kidney,kidney,18.194035,0.964198
PFSK-1,MB,nervous_system,medulloblastoma,18.210839,0.977251
U-698-M,UNCLASSIFIED,blood,B_cell_leukemia,18.249697,0.986038
L-1236,UNCLASSIFIED,blood,Hodgkin_lymphoma,18.252934,0.982278
MES-SA,UNCLASSIFIED,urogenital_system,uterus,18.262972,0.974440
SUP-B8,UNCLASSIFIED,blood,B_cell_leukemia,18.276559,0.994046
Raji,UNCLASSIFIED,blood,Burkitt_lymphoma,18.283011,0.989792
KARPAS-422,DLBC,blood,B_cell_lymphoma,18.293562,0.975676
JiyoyeP-2003,UNCLASSIFIED,blood,Burkitt_lymphoma,18.314888,0.984753
T98G,GBM,nervous_system,glioma,18.632919,0.973639
NB13,NB,nervous_system,neuroblastoma,18.840025,0.982175
SiHa,CESC,urogenital_system,cervix,18.854318,0.971035
HEL,LAML,blood,acute_myeloid_leukaemia,18.955084,0.995371
NCI-H847,SCLC,lung,lung_small_cell_carcinoma,19.114092,0.990743
G-292-Clone-A141B1,UNCLASSIFIED,bone,osteosarcoma,19.240475,0.953361
NCC010,KIRC,kidney,kidney,19.270766,0.980679
KARPAS-231,UNCLASSIFIED,blood,B_cell_leukemia,19.303601,0.992057
EW-1,UNCLASSIFIED,bone,ewings_sarcoma,19.338900,0.983845
HCC2157,BRCA,breast,breast,19.452300,0.987105
SW1088,GBM,nervous_system,glioma,19.488961,0.951886
L-540,UNCLASSIFIED,blood,Hodgkin_lymphoma,19.525287,0.988929
MFE-280,UCEC,urogenital_system,endometrium,19.528366,0.955962
RCH-ACV,UNCLASSIFIED,blood,B_cell_leukemia,19.721590,0.991926
HCC1395,BRCA,breast,breast,19.747266,0.966809
SU-DHL-4,DLBC,blood,B_cell_lymphoma,19.757460,0.992401
OAW-28,OV,urogenital_system,ovary,19.765156,0.969418
BHY,HNSC,aero_digestive_tract,head_and_neck,19.807066,0.955837
NCI-H835,UNCLASSIFIED,lung,lung_NSCLC_carcinoid,19.836887,0.981693
RF-48,STAD,digestive_system,stomach,19.941379,0.977017
HT-1376,BLCA,urogenital_system,bladder,19.943703,0.957509
KM-H2,UNCLASSIFIED,blood,Hodgkin_lymphoma,20.043823,0.988429
NCI-H2342,LUAD,lung,lung_NSCLC_adenocarcinoma,20.070777,0.964310
JM1,DLBC,blood,B_cell_lymphoma,20.157075,0.997301
CHSA0108,UNCLASSIFIED,bone,chondrosarcoma,20.320222,0.935630
RPMI-8402,ALL,blood,lymphoblastic_T_cell_leukaemia,20.500301,0.991707
KLE,UCEC,urogenital_system,endometrium,20.904729,0.933534
CADO-ES1,UNCLASSIFIED,bone,ewings_sarcoma,20.905104,0.985582
IST-SL1,SCLC,lung,lung_small_cell_carcinoma,20.995622,0.990525
NCI-H2804,MESO,lung,mesothelioma,21.009467,0.951281
LB2241-RCC,KIRC,kidney,kidney,21.093673,0.952314
KMS-12-BM,MM,blood,myeloma,21.129669,0.994667
NCI-H2869,MESO,lung,mesothelioma,21.215043,0.959620
OV-56,OV,urogenital_system,ovary,21.325097,0.966499
HCC-366,UNCLASSIFIED,lung,lung_NSCLC_not_specified,21.383022,0.958974
COLO-680N,ESCA,aero_digestive_tract,oesophagus,21.431640,0.950386
COR-L279,SCLC,lung,lung_small_cell_carcinoma,21.619105,0.985390
KYSE-70,ESCA,aero_digestive_tract,oesophagus,21.647640,0.958597
KMRC-20,KIRC,kidney,kidney,21.936286,0.967181
LN-405,GBM,nervous_system,glioma,22.134593,0.966923
CAL-148,BRCA,breast,breast,22.737908,0.981356
CRO-AP2,DLBC,blood,B_cell_lymphoma,22.794711,0.992161
EVSA-T,BRCA,breast,breast,22.906485,0.988966
LB771-HNC,HNSC,aero_digestive_tract,head_and_neck,22.965151,0.963214
JEG-3,UNCLASSIFIED,urogenital_system,urogenital_system_other,22.993100,0.978819
HDLM-2,UNCLASSIFIED,blood,Hodgkin_lymphoma,23.145239,0.981261
YMB-1-E,BRCA,breast,breast,23.210316,0.960401
KYSE-510,ESCA,aero_digestive_tract,oesophagus,23.350179,0.987289
PC-3_[JPC-3],LUAD,lung,lung_NSCLC_adenocarcinoma,23.390506,0.953052
T24,BLCA,urogenital_system,bladder,23.485738,0.963514
WSU-DLCL2,DLBC,blood,B_cell_lymphoma,23.606483,0.994916
CAMA-1,BRCA,breast,breast,23.614274,0.980952
D-336MG,LGG,nervous_system,glioma,23.655006,0.964374
NEC8,UNCLASSIFIED,urogenital_system,testis,23.759995,0.996105
SISO,CESC,urogenital_system,cervix,23.814856,0.976675
NCI-H2369,MESO,lung,mesothelioma,23.945790,0.975236
ETK-1,UNCLASSIFIED,digestive_system,biliary_tract,23.966005,0.972252
COR-L303,SCLC,lung,lung_small_cell_carcinoma,24.095051,0.982967
LU-134-A,SCLC,lung,lung_small_cell_carcinoma,24.099691,0.975656
TE-9,ESCA,aero_digestive_tract,oesophagus,24.352797,0.980141
NY,UNCLASSIFIED,bone,osteosarcoma,24.373224,0.974651
JIMT-1,BRCA,breast,breast,24.389557,0.980797
